0.3391 	WARNING 	Movie2 stim could not be imported and won't be available
106.8841 	EXP 	window1: recordFrameIntervals = False
106.8912 	EXP 	text: autoDraw = False
106.8912 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
106.8912 	EXP 	text: autoDraw = True
106.8913 	EXP 	window1: recordFrameIntervals = False
110.0786 	DATA 	Keypress: space
110.0791 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
110.0853 	EXP 	window1: recordFrameIntervals = False
110.0921 	EXP 	text: autoDraw = False
110.0921 	EXP 	text: text = u'\xbfVienes a las 6?'
110.0921 	EXP 	text: autoDraw = True
110.0922 	EXP 	window1: recordFrameIntervals = False
112.7086 	DATA 	Keypress: space
112.7091 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
112.7776 	EXP 	window1: recordFrameIntervals = False
112.7919 	EXP 	text: autoDraw = False
112.7919 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
112.7919 	EXP 	text: autoDraw = True
112.7922 	EXP 	window1: recordFrameIntervals = False
165.6304 	DATA 	Keypress: space
165.6470 	EXP 	text: autoDraw = False
165.6470 	EXP 	text_3: autoDraw = True
168.9142 	DATA 	Keypress: space
