0.3382 	WARNING 	Movie2 stim could not be imported and won't be available
61.7423 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
61.7423 	EXP 	text: autoDraw = True
61.7427 	EXP 	window1: recordFrameIntervals = False
63.8594 	DATA 	Keypress: space
63.8602 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
63.8682 	EXP 	window1: recordFrameIntervals = False
63.8923 	EXP 	text: autoDraw = False
63.8923 	EXP 	text: text = u'\xbfVienes a las 6?'
63.8923 	EXP 	text: autoDraw = True
63.8930 	EXP 	window1: recordFrameIntervals = False
65.9090 	DATA 	Keypress: space
65.9098 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
65.9793 	EXP 	window1: recordFrameIntervals = False
65.9919 	EXP 	text: autoDraw = False
65.9919 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
65.9919 	EXP 	text: autoDraw = True
65.9921 	EXP 	window1: recordFrameIntervals = False
119.9653 	DATA 	Keypress: space
119.9818 	EXP 	text: autoDraw = False
119.9818 	EXP 	text_3: autoDraw = True
122.3181 	DATA 	Keypress: space
